#ct	dtheta
0.78746	0.0196664
0.78747	0.0195725
0.78748	0.0195401
0.78749	0.0195481
0.7875	0.0195257
0.78751	0.0194443
0.78752	0.019414
0.78753	0.0193901
0.78754	0.0193835
0.78755	0.0194224
0.78756	0.0193945
0.78757	0.0193972
0.78758	0.019367
0.78759	0.0193876
0.7876	0.0194024
0.78761	0.0193969
0.78762	0.0194402
0.78763	0.0194095
0.78764	0.0193783
0.78765	0.0193741
0.78766	0.0194278
0.78767	0.0194577
0.78768	0.019474
0.78769	0.0195193
0.7877	0.0195412
0.78771	0.0195476
0.78772	0.0195569
0.78773	0.019515
0.78774	0.0195615
0.78775	0.0196256
0.78776	0.0196265
0.78777	0.0195953
0.78778	0.0196351
0.78779	0.019624
0.7878	0.0196487
0.78781	0.0196084
0.78782	0.0196396
0.78783	0.019659
0.78784	0.0196841
0.78785	0.0196529
0.78786	0.0196158
0.78787	0.0196351
0.78788	0.0196475
0.78789	0.019735
0.7879	0.0197394
0.78791	0.0197314
0.78792	0.0197865
0.78793	0.0197372
0.78794	0.0197338
0.78795	0.0196978
0.78796	0.0196714
0.78797	0.019675
0.78798	0.0196185
0.78799	0.0195843
0.788	0.0195692
0.78801	0.0196362
0.78802	0.0196353
0.78803	0.019643
0.78804	0.0196742
0.78805	0.0196689
0.78806	0.0196748
0.78807	0.0196426
0.78808	0.019651
0.78809	0.0196404
0.7881	0.0195608
0.78811	0.0196012
0.78812	0.0196109
0.78813	0.0195906
0.78814	0.0195517
0.78815	0.0195914
0.78816	0.0196218
0.78817	0.0195825
0.78818	0.0195864
0.78819	0.0195468
0.7882	0.0195998
0.78821	0.0195783
0.78822	0.0196677
0.78823	0.0196552
0.78824	0.019664
0.78825	0.0196758
0.78826	0.0197008
0.78827	0.0196584
0.78828	0.0197112
0.78829	0.0196966
0.7883	0.0196944
0.78831	0.0197574
0.78832	0.0198569
0.78833	0.0199087
0.78834	0.0199588
0.78835	0.0199068
0.78836	0.0198931
0.78837	0.0200336
0.78838	0.0200621
0.78839	0.0200819
0.7884	0.0201187
0.78841	0.0200844
0.78842	0.020079
0.78843	0.0200313
0.78844	0.0200638
0.78845	0.0200718
0.78846	0.0200483
0.78847	0.0201144
0.78848	0.0200676
0.78849	0.0200631
0.7885	0.0200243
0.78851	0.0200394
0.78852	0.020091
0.78853	0.0201543
0.78854	0.0202073
0.78855	0.0201345
0.78856	0.0200779
0.78857	0.0200883
0.78858	0.0201453
0.78859	0.0200681
0.7886	0.0200906
0.78861	0.0200358
0.78862	0.0200624
0.78863	0.0200824
0.78864	0.0200887
0.78865	0.020063
0.78866	0.0201158
0.78867	0.0201763
0.78868	0.0201993
0.78869	0.0202319
0.7887	0.0202427
0.78871	0.0203242
0.78872	0.0202483
0.78873	0.0201153
0.78874	0.0201088
0.78875	0.0201415
0.78876	0.0201278
0.78877	0.0201288
0.78878	0.0201213
0.78879	0.0200958
0.7888	0.0200758
0.78881	0.0200249
0.78882	0.0200979
0.78883	0.020102
0.78884	0.0200585
0.78885	0.0200353
0.78886	0.0200373
0.78887	0.0200572
0.78888	0.0200361
0.78889	0.0200217
0.7889	0.0199943
0.78891	0.0200232
0.78892	0.0200297
0.78893	0.0200559
0.78894	0.0201007
0.78895	0.0200661
0.78896	0.0200452
0.78897	0.020009
0.78898	0.0199992
0.78899	0.0199442
0.789	0.0199763
0.78901	0.0199381
0.78902	0.0199641
0.78903	0.0198684
0.78904	0.0199143
0.78905	0.0199211
0.78906	0.0199047
0.78907	0.0199393
0.78908	0.0199888
0.78909	0.0200325
0.7891	0.0201392
0.78911	0.0200728
0.78912	0.0201046
0.78913	0.0200822
0.78914	0.0200751
0.78915	0.0201405
0.78916	0.020091
0.78917	0.0201948
0.78918	0.0201391
0.78919	0.0201695
0.7892	0.0201317
0.78921	0.020168
0.78922	0.0201399
0.78923	0.0201545
0.78924	0.0202297
0.78925	0.020187
0.78926	0.0202035
0.78927	0.0202393
0.78928	0.0201924
0.78929	0.0202256
0.7893	0.0202714
0.78931	0.02027
0.78932	0.0202974
0.78933	0.0203186
0.78934	0.0203162
0.78935	0.0203545
0.78936	0.0203897
0.78937	0.0203712
0.78938	0.0203261
0.78939	0.0203021
0.7894	0.0202682
0.78941	0.0202583
0.78942	0.0202512
0.78943	0.0203122
0.78944	0.0203896
0.78945	0.020382
0.78946	0.0203885
0.78947	0.0203891
0.78948	0.0203657
0.78949	0.0204171
0.7895	0.0203899
0.78951	0.0203761
0.78952	0.020374
0.78953	0.0203618
0.78954	0.020353
0.78955	0.0203929
0.78956	0.0204409
0.78957	0.0203998
0.78958	0.0204386
0.78959	0.0204868
0.7896	0.0204426
0.78961	0.0204107
0.78962	0.0204264
0.78963	0.0203784
0.78964	0.0203463
0.78965	0.0204307
0.78966	0.020412
0.78967	0.0205014
0.78968	0.0205255
0.78969	0.0205718
0.7897	0.0206268
0.78971	0.0205747
0.78972	0.0206282
0.78973	0.0206049
0.78974	0.0206252
0.78975	0.0206398
0.78976	0.0206124
0.78977	0.0206173
0.78978	0.0206204
0.78979	0.0206509
0.7898	0.0206928
0.78981	0.0206746
0.78982	0.020611
0.78983	0.0205722
0.78984	0.0205369
0.78985	0.0205166
0.78986	0.0205049
0.78987	0.0204876
0.78988	0.0203909
0.78989	0.0204126
0.7899	0.0203466
0.78991	0.0203726
0.78992	0.0203393
0.78993	0.0203858
0.78994	0.0203795
0.78995	0.0204204
0.78996	0.0204385
0.78997	0.0205372
0.78998	0.0205575
0.78999	0.0204987
0.79	0.0205425
0.79001	0.0205195
0.79002	0.0204667
0.79003	0.0204153
0.79004	0.0204726
0.79005	0.0203734
0.79006	0.0203848
0.79007	0.0203848
0.79008	0.0203765
0.79009	0.0204234
0.7901	0.0205013
0.79011	0.0204702
0.79012	0.0205989
0.79013	0.0205207
0.79014	0.0205942
0.79015	0.020591
0.79016	0.0206341
0.79017	0.0206366
0.79018	0.0206253
0.79019	0.0206089
0.7902	0.0205921
0.79021	0.0205487
0.79022	0.0205496
0.79023	0.0205289
0.79024	0.0206064
0.79025	0.0206003
0.79026	0.0206173
0.79027	0.0206608
0.79028	0.0206621
0.79029	0.0206181
0.7903	0.0206085
0.79031	0.0205201
0.79032	0.02048
0.79033	0.0204847
0.79034	0.0204408
0.79035	0.0204603
0.79036	0.0205118
0.79037	0.020461
0.79038	0.0204254
0.79039	0.020386
0.7904	0.0204189
0.79041	0.0204715
0.79042	0.0204587
0.79043	0.0205364
0.79044	0.0204962
0.79045	0.0204407
0.79046	0.0204972
0.79047	0.0204757
0.79048	0.0204563
0.79049	0.0205095
0.7905	0.020603
0.79051	0.0206223
0.79052	0.0206327
0.79053	0.0206766
0.79054	0.0206493
0.79055	0.020713
0.79056	0.0207131
0.79057	0.0207368
0.79058	0.0206626
0.79059	0.020731
0.7906	0.020702
0.79061	0.0206572
0.79062	0.0206125
0.79063	0.020674
0.79064	0.020701
0.79065	0.0206913
0.79066	0.0207031
0.79067	0.0207635
0.79068	0.0207302
0.79069	0.020762
0.7907	0.0208468
0.79071	0.020823
0.79072	0.0208872
0.79073	0.0208653
0.79074	0.0209108
0.79075	0.0209079
0.79076	0.0208841
0.79077	0.0208851
0.79078	0.0209331
0.79079	0.0208597
0.7908	0.0208232
0.79081	0.0208266
0.79082	0.0208341
0.79083	0.0208076
0.79084	0.0208883
0.79085	0.0209321
0.79086	0.0209535
0.79087	0.0208741
0.79088	0.0209314
0.79089	0.0208911
0.7909	0.0209071
0.79091	0.0209611
0.79092	0.0210027
0.79093	0.0209076
0.79094	0.0209286
0.79095	0.020968
0.79096	0.0209657
0.79097	0.0210355
0.79098	0.0209844
0.79099	0.0210812
0.791	0.0211124
0.79101	0.0210542
0.79102	0.02107
0.79103	0.0211882
0.79104	0.0211293
0.79105	0.0211544
0.79106	0.0211236
0.79107	0.0211143
0.79108	0.0210863
0.79109	0.0209542
0.7911	0.0209516
0.79111	0.0209497
0.79112	0.021022
0.79113	0.0210269
0.79114	0.021059
0.79115	0.0210313
0.79116	0.0210473
0.79117	0.0210579
0.79118	0.0209978
0.79119	0.0208954
0.7912	0.0208586
0.79121	0.0208404
0.79122	0.0208288
0.79123	0.020828
0.79124	0.0209213
0.79125	0.0209227
0.79126	0.0208782
0.79127	0.0208627
0.79128	0.0208521
0.79129	0.0208777
0.7913	0.0208451
0.79131	0.0208469
0.79132	0.0207815
0.79133	0.0208039
0.79134	0.0208037
0.79135	0.0208081
0.79136	0.0206961
0.79137	0.0206862
0.79138	0.0207666
0.79139	0.0208146
0.7914	0.0208146
0.79141	0.020803
0.79142	0.020814
0.79143	0.0207361
0.79144	0.020753
0.79145	0.0206177
0.79146	0.0206483
0.79147	0.0206229
0.79148	0.0206489
0.79149	0.0206904
0.7915	0.0206868
0.79151	0.0206356
0.79152	0.02067
0.79153	0.0206553
0.79154	0.0206362
0.79155	0.0206231
0.79156	0.0206139
0.79157	0.0205447
0.79158	0.0205746
0.79159	0.0206654
0.7916	0.0206634
0.79161	0.0206962
0.79162	0.0207216
0.79163	0.0206994
0.79164	0.0207612
0.79165	0.0207246
0.79166	0.0207356
0.79167	0.0207342
0.79168	0.0207647
0.79169	0.0208068
0.7917	0.0208011
0.79171	0.0207977
0.79172	0.0207912
0.79173	0.020771
0.79174	0.020796
0.79175	0.0208646
0.79176	0.0208529
0.79177	0.0208704
0.79178	0.020783
0.79179	0.020809
0.7918	0.0207881
0.79181	0.0208093
0.79182	0.0208432
0.79183	0.0208588
0.79184	0.0208547
0.79185	0.0207906
0.79186	0.0207344
0.79187	0.020759
0.79188	0.0207981
0.79189	0.0207994
0.7919	0.0207496
0.79191	0.0207885
0.79192	0.0207161
0.79193	0.0207272
0.79194	0.0206989
0.79195	0.0206641
0.79196	0.0206936
0.79197	0.0206485
0.79198	0.0206957
0.79199	0.0206969
0.792	0.0206638
0.79201	0.0205454
0.79202	0.0204929
0.79203	0.0205725
0.79204	0.0205645
0.79205	0.0205397
0.79206	0.0205971
0.79207	0.0205601
0.79208	0.0205459
0.79209	0.020581
0.7921	0.0205117
0.79211	0.0205632
0.79212	0.0206006
0.79213	0.0206368
0.79214	0.0205604
0.79215	0.0206249
0.79216	0.0206922
0.79217	0.0206665
0.79218	0.0207299
0.79219	0.0207968
0.7922	0.0208493
0.79221	0.0208458
0.79222	0.0208607
0.79223	0.0208016
0.79224	0.0208075
0.79225	0.0208252
0.79226	0.0207829
0.79227	0.0207183
0.79228	0.0206706
0.79229	0.0206914
0.7923	0.0206624
0.79231	0.0206946
0.79232	0.0206546
0.79233	0.0206391
0.79234	0.0206107
0.79235	0.0206412
0.79236	0.0206751
0.79237	0.0206865
0.79238	0.0207228
0.79239	0.0207209
0.7924	0.0207794
0.79241	0.0207877
0.79242	0.020735
0.79243	0.0207436
0.79244	0.0207365
0.79245	0.0207133
0.79246	0.0206372
0.79247	0.0206731
0.79248	0.0206803
0.79249	0.020715
0.7925	0.0208164
0.79251	0.0208944
0.79252	0.0209774
0.79253	0.0209476
0.79254	0.0209238
0.79255	0.0209242
0.79256	0.0210313
0.79257	0.0209922
0.79258	0.0209688
0.79259	0.0209985
0.7926	0.0209533
0.79261	0.0209
0.79262	0.0209321
0.79263	0.0209974
0.79264	0.0209685
0.79265	0.0209437
0.79266	0.020951
0.79267	0.0208967
0.79268	0.0208589
0.79269	0.0208975
0.7927	0.0208505
0.79271	0.0208616
0.79272	0.0208781
0.79273	0.0208412
0.79274	0.0208082
0.79275	0.0207499
0.79276	0.0207619
0.79277	0.0208741
0.79278	0.0209014
0.79279	0.0208274
0.7928	0.0207551
0.79281	0.0207631
0.79282	0.0208368
0.79283	0.0207927
0.79284	0.0208075
0.79285	0.020747
0.79286	0.0207965
0.79287	0.0207771
0.79288	0.0207776
0.79289	0.020815
0.7929	0.0208664
0.79291	0.0209698
0.79292	0.0209517
0.79293	0.020893
0.79294	0.0208832
0.79295	0.0209347
0.79296	0.0209001
0.79297	0.0209082
0.79298	0.0208761
0.79299	0.0209002
0.793	0.0208799
0.79301	0.0208582
0.79302	0.0208279
0.79303	0.0208651
0.79304	0.020901
0.79305	0.0209474
0.79306	0.0209451
0.79307	0.0209003
0.79308	0.0208936
0.79309	0.020928
0.7931	0.0210069
0.79311	0.0209358
0.79312	0.0208451
0.79313	0.0208683
0.79314	0.0207914
0.79315	0.0207723
0.79316	0.0207007
0.79317	0.0206076
0.79318	0.0205758
0.79319	0.020554
0.7932	0.0205194
0.79321	0.0204767
0.79322	0.0205151
0.79323	0.020464
0.79324	0.0205722
0.79325	0.0206423
0.79326	0.0206425
0.79327	0.0207165
0.79328	0.0207529
0.79329	0.020752
0.7933	0.0207914
0.79331	0.020825
0.79332	0.0208271
0.79333	0.0208413
0.79334	0.0208041
0.79335	0.0208138
0.79336	0.0207906
0.79337	0.0206797
0.79338	0.0206445
0.79339	0.0207139
0.7934	0.0207254
0.79341	0.0206777
0.79342	0.0206908
0.79343	0.0207131
0.79344	0.0207757
0.79345	0.0207784
0.79346	0.0207829
0.79347	0.0208285
0.79348	0.0208195
0.79349	0.0207678
0.7935	0.0208302
0.79351	0.0208244
0.79352	0.0207631
0.79353	0.0207027
0.79354	0.0206392
0.79355	0.0205316
0.79356	0.0204968
0.79357	0.0205355
0.79358	0.0206177
0.79359	0.0206314
0.7936	0.0206866
0.79361	0.0207651
0.79362	0.0207383
0.79363	0.020709
0.79364	0.0207526
0.79365	0.0207558
0.79366	0.0207129
0.79367	0.0206529
0.79368	0.0206786
0.79369	0.0205983
0.7937	0.0206847
0.79371	0.0206849
0.79372	0.0207294
0.79373	0.0207821
0.79374	0.0208085
0.79375	0.0208013
0.79376	0.0207766
0.79377	0.0207381
0.79378	0.0206748
0.79379	0.020655
0.7938	0.020587
0.79381	0.0205611
0.79382	0.0205512
0.79383	0.0205167
0.79384	0.0204496
0.79385	0.0204601
0.79386	0.0204773
0.79387	0.0204098
0.79388	0.0203898
0.79389	0.0203445
0.7939	0.020377
0.79391	0.0203823
0.79392	0.0204041
0.79393	0.0204102
0.79394	0.020371
0.79395	0.0204133
0.79396	0.020392
0.79397	0.0204588
0.79398	0.0204751
0.79399	0.0204303
0.794	0.0204646
0.79401	0.0203946
0.79402	0.0203133
0.79403	0.0202868
0.79404	0.0202903
0.79405	0.0203101
0.79406	0.0202956
0.79407	0.0203208
0.79408	0.0203562
0.79409	0.0202891
0.7941	0.0203377
0.79411	0.0203644
0.79412	0.0204086
0.79413	0.0204255
0.79414	0.0204716
0.79415	0.0205563
0.79416	0.020608
0.79417	0.0205972
0.79418	0.0206162
0.79419	0.0206038
0.7942	0.0206009
0.79421	0.0205988
0.79422	0.0206176
0.79423	0.0205426
0.79424	0.0205798
0.79425	0.0205186
0.79426	0.0204986
0.79427	0.0204976
0.79428	0.0204854
0.79429	0.0204842
0.7943	0.020538
0.79431	0.0205857
0.79432	0.0206365
0.79433	0.0206764
0.79434	0.0206682
0.79435	0.0207489
0.79436	0.0207724
0.79437	0.0207987
0.79438	0.0207627
0.79439	0.0207172
0.7944	0.0207746
0.79441	0.0207912
0.79442	0.0208315
0.79443	0.0208489
0.79444	0.0207858
0.79445	0.0207456
0.79446	0.020746
0.79447	0.0207702
0.79448	0.0206883
0.79449	0.0207454
0.7945	0.0207575
0.79451	0.0207031
0.79452	0.020736
0.79453	0.0207727
0.79454	0.0207878
0.79455	0.0208411
0.79456	0.0208536
0.79457	0.0207969
0.79458	0.0208068
0.79459	0.0207996
0.7946	0.020873
0.79461	0.0209192
0.79462	0.0209317
0.79463	0.0209613
0.79464	0.0209553
0.79465	0.0209439
0.79466	0.0210012
0.79467	0.0210198
0.79468	0.0210311
0.79469	0.0210504
0.7947	0.0210002
0.79471	0.0210172
0.79472	0.0210351
0.79473	0.0209427
0.79474	0.0209335
0.79475	0.0209377
0.79476	0.0209656
0.79477	0.0209589
0.79478	0.020971
0.79479	0.0209961
0.7948	0.0210121
0.79481	0.0210754
0.79482	0.0211482
0.79483	0.0211486
0.79484	0.021226
0.79485	0.0211986
0.79486	0.0211605
0.79487	0.0212061
0.79488	0.0212261
0.79489	0.0211332
0.7949	0.0210218
0.79491	0.0210215
0.79492	0.0210946
0.79493	0.0210821
0.79494	0.0211473
0.79495	0.0212405
0.79496	0.021226
0.79497	0.021195
0.79498	0.0211939
0.79499	0.0211767
0.795	0.0212087
0.79501	0.0213115
0.79502	0.0213855
0.79503	0.021349
0.79504	0.0213642
0.79505	0.0214004
0.79506	0.0213661
0.79507	0.0213783
0.79508	0.0214731
0.79509	0.0214684
0.7951	0.0214188
0.79511	0.0214888
0.79512	0.0214017
0.79513	0.0213554
0.79514	0.021387
0.79515	0.0213575
0.79516	0.0213294
0.79517	0.0213488
0.79518	0.0213159
0.79519	0.0212204
0.7952	0.0211732
0.79521	0.0211253
0.79522	0.0211287
0.79523	0.0211412
0.79524	0.0211704
0.79525	0.0211908
0.79526	0.0211466
0.79527	0.0210975
0.79528	0.0211353
0.79529	0.0212296
0.7953	0.0212895
0.79531	0.0212919
0.79532	0.0212025
0.79533	0.0212119
0.79534	0.0212326
0.79535	0.0212355
0.79536	0.0212049
0.79537	0.0211295
0.79538	0.021142
0.79539	0.0212287
0.7954	0.0212467
0.79541	0.0211535
0.79542	0.021106
0.79543	0.0211148
0.79544	0.0211248
0.79545	0.021216
0.79546	0.0212057
0.79547	0.021227
0.79548	0.0212294
0.79549	0.0212238
0.7955	0.0212842
0.79551	0.0213312
0.79552	0.0213675
0.79553	0.0213637
0.79554	0.021393
0.79555	0.0213788
0.79556	0.0214255
0.79557	0.0214243
0.79558	0.0213388
0.79559	0.0213786
0.7956	0.0213548
0.79561	0.0212848
0.79562	0.0213276
0.79563	0.0212904
0.79564	0.0213002
0.79565	0.0212692
0.79566	0.0211855
0.79567	0.0212154
0.79568	0.0211549
0.79569	0.0211143
0.7957	0.0211101
0.79571	0.0211533
0.79572	0.0211387
0.79573	0.0211514
0.79574	0.0212529
0.79575	0.0212165
0.79576	0.0211806
0.79577	0.0212314
0.79578	0.0212463
0.79579	0.0212861
0.7958	0.0212956
0.79581	0.0213291
0.79582	0.021284
0.79583	0.021304
0.79584	0.0212389
0.79585	0.0212924
0.79586	0.0213682
0.79587	0.0213054
0.79588	0.0212584
0.79589	0.0212534
0.7959	0.0212066
0.79591	0.0211653
0.79592	0.0211832
0.79593	0.0212218
0.79594	0.0212821
0.79595	0.0213022
0.79596	0.0212774
0.79597	0.0213446
0.79598	0.0213702
0.79599	0.0214364
0.796	0.0214266
0.79601	0.0214483
0.79602	0.0214272
0.79603	0.0213902
0.79604	0.0214239
0.79605	0.0214418
0.79606	0.0214347
0.79607	0.0214538
0.79608	0.0214236
0.79609	0.0213671
0.7961	0.0213281
0.79611	0.0213228
0.79612	0.0213107
0.79613	0.0213996
0.79614	0.0213651
0.79615	0.0213701
0.79616	0.0213547
0.79617	0.0213097
0.79618	0.021338
0.79619	0.0213905
0.7962	0.0214152
0.79621	0.0213847
0.79622	0.0214361
0.79623	0.0214175
0.79624	0.0213819
0.79625	0.0213486
0.79626	0.0213255
0.79627	0.0212439
0.79628	0.0212245
0.79629	0.0212518
0.7963	0.021278
0.79631	0.0213159
0.79632	0.0212938
0.79633	0.0213175
0.79634	0.0213065
0.79635	0.0213086
0.79636	0.0212712
0.79637	0.0211828
0.79638	0.0211895
0.79639	0.0211038
0.7964	0.0210957
0.79641	0.0209917
0.79642	0.0209907
0.79643	0.0210864
0.79644	0.0211348
0.79645	0.0211186
0.79646	0.0210776
0.79647	0.0210718
0.79648	0.0210647
0.79649	0.0210655
0.7965	0.0210096
0.79651	0.0210017
0.79652	0.0209686
0.79653	0.0210515
0.79654	0.0210821
0.79655	0.0210905
0.79656	0.021096
0.79657	0.0211589
0.79658	0.0211425
0.79659	0.0210803
0.7966	0.0211099
0.79661	0.021035
0.79662	0.0210368
0.79663	0.0210456
0.79664	0.0209676
0.79665	0.0209806
0.79666	0.0210054
0.79667	0.0209414
0.79668	0.0210127
0.79669	0.0209722
0.7967	0.0209964
0.79671	0.0209646
0.79672	0.0209117
0.79673	0.0209387
0.79674	0.0209922
0.79675	0.0209695
0.79676	0.0209334
0.79677	0.0209574
0.79678	0.0209143
0.79679	0.0209118
0.7968	0.0208529
0.79681	0.0209324
0.79682	0.0209324
0.79683	0.020904
0.79684	0.0209736
0.79685	0.0209845
0.79686	0.0209835
0.79687	0.021002
0.79688	0.0210181
0.79689	0.0210692
0.7969	0.0211904
0.79691	0.0211102
0.79692	0.0210674
0.79693	0.0211213
0.79694	0.0211167
0.79695	0.0211365
0.79696	0.0211226
0.79697	0.0211747
0.79698	0.0211214
0.79699	0.0211715
0.797	0.0211432
0.79701	0.0211748
0.79702	0.0211399
0.79703	0.0211548
0.79704	0.0211336
0.79705	0.0211997
0.79706	0.0210946
0.79707	0.0211241
0.79708	0.0211738
0.79709	0.0212172
0.7971	0.0211414
0.79711	0.0211763
0.79712	0.0211532
0.79713	0.0211793
0.79714	0.0212377
0.79715	0.021279
0.79716	0.021224
0.79717	0.0212231
0.79718	0.0211732
0.79719	0.0212148
0.7972	0.0211816
0.79721	0.0212135
0.79722	0.0212415
0.79723	0.02121
0.79724	0.0212587
0.79725	0.0212566
0.79726	0.0212085
0.79727	0.0211439
0.79728	0.0211284
0.79729	0.0211559
0.7973	0.0211914
0.79731	0.0210935
0.79732	0.0211642
0.79733	0.0210904
0.79734	0.0210598
0.79735	0.0210616
0.79736	0.0211401
0.79737	0.021052
0.79738	0.0210619
0.79739	0.0210885
0.7974	0.02104
0.79741	0.0209958
0.79742	0.0209605
0.79743	0.0210432
0.79744	0.0210589
0.79745	0.0211123
0.79746	0.0211336
0.79747	0.0210465
0.79748	0.0210137
0.79749	0.0210022
0.7975	0.0209816
0.79751	0.0210333
0.79752	0.0210081
0.79753	0.0211113
0.79754	0.0210721
0.79755	0.0210637
0.79756	0.0211472
0.79757	0.0211467
0.79758	0.0211189
0.79759	0.0210975
0.7976	0.0210933
0.79761	0.0210582
0.79762	0.0210563
0.79763	0.0210351
0.79764	0.0210778
0.79765	0.0210641
0.79766	0.021088
0.79767	0.0211731
0.79768	0.0212224
0.79769	0.0211751
0.7977	0.0212442
0.79771	0.0212336
0.79772	0.0212537
0.79773	0.0212211
0.79774	0.0212869
0.79775	0.0213565
0.79776	0.0213493
0.79777	0.0213215
0.79778	0.0212988
0.79779	0.0212563
0.7978	0.0213251
0.79781	0.0213608
0.79782	0.0213652
0.79783	0.0212849
0.79784	0.0212458
0.79785	0.0212732
0.79786	0.021304
0.79787	0.0212842
0.79788	0.0212649
0.79789	0.0212559
0.7979	0.021289
0.79791	0.0213379
0.79792	0.0214055
0.79793	0.021358
0.79794	0.0213256
0.79795	0.0213074
0.79796	0.0213101
0.79797	0.021398
0.79798	0.0214732
0.79799	0.0214521
0.798	0.0214926
0.79801	0.0215245
0.79802	0.0214513
0.79803	0.0213791
0.79804	0.0213323
0.79805	0.0213445
0.79806	0.0212807
0.79807	0.021348
0.79808	0.0212508
0.79809	0.0212321
0.7981	0.0212465
0.79811	0.0212769
0.79812	0.0213495
0.79813	0.0213698
0.79814	0.0214328
0.79815	0.0214564
0.79816	0.0214435
0.79817	0.0214795
0.79818	0.0215025
0.79819	0.0214844
0.7982	0.0214933
0.79821	0.0214322
0.79822	0.0213785
0.79823	0.0213701
0.79824	0.0212786
0.79825	0.0212813
0.79826	0.021309
0.79827	0.0213002
0.79828	0.021253
0.79829	0.0212252
0.7983	0.0211421
0.79831	0.0211538
0.79832	0.0211223
0.79833	0.0211474
0.79834	0.0212262
0.79835	0.0211746
0.79836	0.0211691
0.79837	0.0211503
0.79838	0.021211
0.79839	0.0212651
0.7984	0.0212527
0.79841	0.0212873
0.79842	0.0212461
0.79843	0.0212476
0.79844	0.021229
0.79845	0.0211498
0.79846	0.0212564
0.79847	0.0212161
0.79848	0.0211278
0.79849	0.0211844
0.7985	0.0211045
0.79851	0.0211173
0.79852	0.0211209
0.79853	0.0211662
0.79854	0.0211537
0.79855	0.0212181
0.79856	0.021233
0.79857	0.0211581
0.79858	0.0210758
0.79859	0.0211137
0.7986	0.0210515
0.79861	0.0209985
0.79862	0.0209684
0.79863	0.0209813
0.79864	0.0209458
0.79865	0.0209298
0.79866	0.0209366
0.79867	0.0209146
0.79868	0.0209786
0.79869	0.0210462
0.7987	0.0211088
0.79871	0.0210537
0.79872	0.0210645
0.79873	0.0210748
0.79874	0.0210818
0.79875	0.021015
0.79876	0.0210243
0.79877	0.021069
0.79878	0.0210728
0.79879	0.0210459
0.7988	0.0210693
0.79881	0.0210616
0.79882	0.0210798
0.79883	0.0210761
0.79884	0.0210192
0.79885	0.0210716
0.79886	0.0211208
0.79887	0.0210946
0.79888	0.0211617
0.79889	0.0212213
0.7989	0.021295
0.79891	0.0212539
0.79892	0.0212556
0.79893	0.0212721
0.79894	0.0212512
0.79895	0.0212144
0.79896	0.0211782
0.79897	0.0211944
0.79898	0.0210804
0.79899	0.0210272
0.799	0.02106
0.79901	0.0210259
0.79902	0.0210371
0.79903	0.0210494
0.79904	0.0210231
0.79905	0.0209485
0.79906	0.0210007
0.79907	0.0209656
0.79908	0.0209341
0.79909	0.0209092
0.7991	0.0209345
0.79911	0.0210023
0.79912	0.021022
0.79913	0.0210616
0.79914	0.0210718
0.79915	0.0210518
0.79916	0.0209815
0.79917	0.0209778
0.79918	0.0209546
0.79919	0.0209953
0.7992	0.0209522
0.79921	0.0209472
0.79922	0.021069
0.79923	0.0210965
0.79924	0.0210713
0.79925	0.0210612
0.79926	0.0210821
0.79927	0.0211336
0.79928	0.0211915
0.79929	0.0211998
0.7993	0.0212131
0.79931	0.0211425
0.79932	0.0210157
0.79933	0.0209225
0.79934	0.0209747
0.79935	0.0209654
0.79936	0.0209815
0.79937	0.0210227
0.79938	0.0210369
0.79939	0.0210132
0.7994	0.0210143
0.79941	0.0210832
0.79942	0.0210564
0.79943	0.0210242
0.79944	0.0209997
0.79945	0.0209611
0.79946	0.0210773
0.79947	0.0210636
0.79948	0.0210532
0.79949	0.0210856
0.7995	0.0210967
0.79951	0.0210879
0.79952	0.0210979
0.79953	0.0211136
0.79954	0.021127
0.79955	0.0211602
0.79956	0.0211775
0.79957	0.0211531
0.79958	0.0211734
0.79959	0.0210775
0.7996	0.0209973
0.79961	0.020978
0.79962	0.0209875
0.79963	0.0209795
0.79964	0.0209017
0.79965	0.0208781
0.79966	0.0208743
0.79967	0.0208786
0.79968	0.0208896
0.79969	0.0209011
0.7997	0.0209064
0.79971	0.0208666
0.79972	0.0208595
0.79973	0.0208249
0.79974	0.0208236
0.79975	0.0208781
0.79976	0.0208853
0.79977	0.0208539
0.79978	0.0208223
0.79979	0.0208488
0.7998	0.0208354
0.79981	0.0208284
0.79982	0.0207778
0.79983	0.0207802
0.79984	0.0207733
0.79985	0.0207175
0.79986	0.0206598
0.79987	0.020704
0.79988	0.0207233
0.79989	0.0207282
0.7999	0.0207765
0.79991	0.020645
0.79992	0.0206186
0.79993	0.0206801
0.79994	0.0207056
0.79995	0.0206898
0.79996	0.0206839
0.79997	0.0207213
0.79998	0.0206911
0.79999	0.0207254
0.8	0.0207427
0.80001	0.0206813
0.80002	0.0206947
0.80003	0.0206847
0.80004	0.0206892
0.80005	0.0206486
0.80006	0.020611
0.80007	0.0206077
0.80008	0.0206194
0.80009	0.0205457
0.8001	0.0205042
0.80011	0.0205226
0.80012	0.0205608
0.80013	0.0205422
0.80014	0.0205258
0.80015	0.0205357
0.80016	0.0205364
0.80017	0.0206182
0.80018	0.0206293
0.80019	0.020582
0.8002	0.0206985
0.80021	0.0206192
0.80022	0.020592
0.80023	0.0206471
0.80024	0.0206548
0.80025	0.0206288
0.80026	0.020669
0.80027	0.0207322
0.80028	0.0207828
0.80029	0.0207258
